,id,centroid,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions,위도,경도
1174,1573,POINT (128.073842868382 35.17918476555079),신안동,"[[128.0710815642317, 35.17694357109072], [128.0711130986129, 35.18145193378408], [128.07660432440676, 35.181425916360524], [128.07657248686468, 35.17691755798827], [128.0710815642317, 35.17694357109072]]",528.0,59.2,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17918476555079,128.073842868382
1175,1574,POINT (128.222178845538 35.18740807874328),진성면,"[[128.21941324430264, 35.185170318840115], [128.21945298107954, 35.18967854354996], [128.22494459876722, 35.18964579442649], [128.22490455874214, 35.185137575155075], [128.21941324430264, 35.185170318840115]]",129.0,1.607594937,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18740807874328,128.222178845538
1176,1576,POINT (128.12415960401 35.29615571961274),미천면,"[[128.12139291721024, 35.29391577056244], [128.12142737836808, 35.298424004635116], [128.12692644357742, 35.29839562464147], [128.12689167751822, 35.293887395275284], [128.12139291721024, 35.29391577056244]]",51.0,1.901639344,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.29615571961274,128.12415960401
1177,1577,POINT (127.9639432250035 35.16612995544813),수곡면,"[[127.9611853520692, 35.16388622258378], [127.96121080596556, 35.16839467315254], [127.96670124966938, 35.16837364509511], [127.96667549278597, 35.163865198019465], [127.9611853520692, 35.16388622258378]]",20.0,0.932773109,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16612995544813,127.9639432250035
1178,1578,POINT (128.2932167987802 35.15089604691863),일반성면,"[[128.29045053751742, 35.14865990469329], [128.29049413884024, 35.15316808275], [128.29598321179193, 35.15313214471457], [128.2959393077857, 35.148623972628556], [128.29045053751742, 35.14865990469329]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15089604691863,128.2932167987802
1179,1579,POINT (128.1011654020384 35.16101819706356),가좌동,"[[128.09840397872063, 35.15877762007336], [128.0984369995469, 35.163285974303875], [128.10392697710643, 35.16325873032907], [128.1038936533964, 35.15875038062442], [128.09840397872063, 35.15877762007336]]",21.0,24.4516129,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16101819706356,128.1011654020384
1180,1580,POINT (128.1295886913941 35.28711075619684),미천면,"[[128.12682216855526, 35.28487092635256], [128.1268569191781, 35.28937916251224], [128.1323553669351, 35.289350542013274], [128.13232031154803, 35.284842310600496], [128.12682216855526, 35.28487092635256]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.28711075619684,128.1295886913941
1181,1581,POINT (128.0845668937213 35.14306531430132),내동면,"[[128.08180653359565, 35.140824341967054], [128.08183861724993, 35.14533272307456], [128.08732740545707, 35.14530624300108], [128.0872950191831, 35.14079786629357], [128.08180653359565, 35.140824341967054]]",8.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14306531430132,128.0845668937213
1182,1582,POINT (128.1568980369919 35.26442345171274),대곡면,"[[128.15413155364885, 35.26218423781571], [128.1541677878239, 35.26669246681999], [128.15966467287802, 35.266662621514705], [128.15962813428564, 35.26215439746188], [128.15413155364885, 35.26218423781571]]",139.0,2.068181818,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.26442345171274,128.1568980369919
1183,1583,POINT (128.0132989645126 35.15691380381757),귀곡동,"[[128.0105400642868, 35.15467119979831], [128.01056823250676, 35.15917962420398], [128.01605801642222, 35.15915636444839], [128.01602954536162, 35.15464794390696], [128.0105400642868, 35.15467119979831]]",0.0,15.02857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15691380381757,128.0132989645126
1184,1584,POINT (128.320887739915 35.17325394486411),이반성면,"[[128.31811996451006, 35.17101846326481], [128.31816512934486, 35.175526593995635], [128.3236556672451, 35.17548938189531], [128.32361019940163, 35.170981257345034], [128.31811996451006, 35.17101846326481]]",10.0,1.630952381,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17325394486411,128.320887739915
1185,1585,POINT (128.0685087918128 35.20175243820094),상봉동,"[[128.06574686006627, 35.1995111362965], [128.0657781259804, 35.204019486334346], [128.0712708755997, 35.20399369643996], [128.0712393061864, 35.19948535068421], [128.06574686006627, 35.1995111362965]]",2554.0,56.55555556,529.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20175243820094,128.0685087918128
1186,1587,POINT (128.0801680618204 35.29637474126424),집현면,"[[128.07740256498363, 35.29413377419413], [128.07743458687108, 35.29864204442619], [128.082933711409, 35.298615664477836], [128.0829013846071, 35.29410739862062], [128.07740256498363, 35.29413377419413]]",21.0,2.517241379,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.29637474126424,128.0801680618204
1187,1588,POINT (128.1629092362428 35.32750825268536),대곡면,"[[128.16014041364178, 35.32526922483469], [128.16017706599908, 35.329777401285895], [128.16567821186126, 35.329747236319804], [128.16564125414067, 35.3252390648691], [128.16014041364178, 35.32526922483469]]",9.0,2.068181818,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.32750825268536,128.1629092362428
1188,1590,POINT (128.0686659673717 35.22429413535089),집현면,"[[128.06590325908888, 35.22205285260745], [128.06593455973666, 35.226561185705194], [128.071428827863, 35.22653537439327], [128.07139722337894, 35.222027045579964], [128.06590325908888, 35.22205285260745]]",18.0,2.517241379,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22429413535089,128.0686659673717
1189,1591,POINT (128.0241914697634 35.14334153151909),내동면,"[[128.02143273674335, 35.14109916912015], [128.02146149148052, 35.14560759590133], [128.0269503543707, 35.14558385050972], [128.02692129699736, 35.14107542767415], [128.02143273674335, 35.14109916912015]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14334153151909,128.0241914697634
1190,1592,POINT (128.1883944192985 35.08841766828962),금곡면,"[[128.18563312196895, 35.08617905129112], [128.1856708544311, 35.09068738247692], [128.19115586787416, 35.09065624134913], [128.1911178336301, 35.08614791534135], [128.18563312196895, 35.08617905129112]]",136.0,0.932773109,71.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.08841766828962,128.1883944192985
1191,1593,POINT (128.0735263603159 35.13410099085656),정촌면,"[[128.07076660526286, 35.131859757906575], [128.0707980696957, 35.136368154460776], [128.07628626690797, 35.136342180227395], [128.07625449998667, 35.13183378798964], [128.07076660526286, 35.131859757906575]]",21.0,4.276923077,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13410099085656,128.0735263603159
1192,1594,POINT (128.2222985506085 35.20093272941572),진성면,"[[128.21953248110935, 35.19869498276415], [128.21957224436613, 35.203203197268095], [128.2250647722023, 35.20317043182576], [128.22502470549531, 35.198662222762024], [128.21953248110935, 35.19869498276415]]",0.0,1.607594937,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20093272941572,128.2222985506085
1193,1595,POINT (128.2773937311121 35.21862524195836),지수면,"[[128.274625564277, 35.216388787364835], [128.2746683999753, 35.22089693197065], [128.28016205019395, 35.22086165207594], [128.28011891079618, 35.21635351332643], [128.274625564277, 35.216388787364835]]",0.0,1.37254902,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21862524195836,128.2773937311121
1194,1596,POINT (128.0736845264933 35.15664292053263),내동면,"[[128.0709239973215, 35.15440170682348], [128.07095549670925, 35.158910086449666], [128.0764452073717, 35.15888409062705], [128.0764134051595, 35.15437571531963], [128.0709239973215, 35.15440170682348]]",0.0,1.2125,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.0,35.15664292053263,128.0736845264933
1195,1598,POINT (128.0522752413188 35.23789545651092),명석면,"[[128.0495125124273, 35.23565380478194], [128.0495429218083, 35.240162140322425], [128.05503812251368, 35.24013706457928], [128.05500740908937, 35.235628733200436], [128.0495125124273, 35.23565380478194]]",33.0,1.79245283,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23789545651092,128.0522752413188
1196,1599,POINT (128.074001386176 35.20172652588696),상봉동,"[[128.0712393061864, 35.19948535068421], [128.0712708755997, 35.20399369643996], [128.07676361820796, 35.20396765740371], [128.07673174529705, 35.199459315971446], [128.0712393061864, 35.19948535068421]]",1975.0,56.55555556,652.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20172652588696,128.074001386176
1197,1600,POINT (128.1830975647677 35.11099030915962),금곡면,"[[128.18033563846905, 35.1087515868731], [128.1803731107303, 35.11325990622644], [128.1858596424776, 35.11322898749187], [128.18582186809738, 35.10872067327808], [128.18033563846905, 35.1087515868731]]",0.0,1.632183908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11099030915962,128.1830975647677
1198,1602,POINT (128.0411653704251 35.21991171101418),명석면,"[[128.0384035599096, 35.217669790813886], [128.0384333347407, 35.22217814809913], [128.0439273331052, 35.22215358762357], [128.04389725449775, 35.217645234415365], [128.0384035599096, 35.217669790813886]]",118.0,1.79245283,29.0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0.0,35.21991171101418,128.0411653704251
1199,1604,POINT (128.1343493409344 35.19240845484391),금산면,"[[128.1315859437101, 35.19016866652517], [128.1316208360091, 35.194676969234166], [128.13711289015592, 35.194648199264556], [128.13707769451207, 35.19013990133298], [128.1315859437101, 35.19016866652517]]",6.0,6.915492958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.19240845484391,128.1343493409344
1200,1605,POINT (127.991883756041 35.2471729212126),명석면,"[[127.98912235399898, 35.24492988300758], [127.98914943083109, 35.249438254827034], [127.99464531043071, 35.249415915969585], [127.99461792940465, 35.24490754785715], [127.98912235399898, 35.24492988300758]]",9.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2471729212126,127.991883756041
1201,1606,POINT (128.1010990722321 35.15200148634398),가좌동,"[[128.09833795906206, 35.149760901446825], [128.09837096522622, 35.15426926245427], [128.10386033708545, 35.15424202753071], [128.10382702817193, 35.14973367104815], [128.09833795906206, 35.149760901446825]]",533.0,24.4516129,54.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15200148634398,128.1010990722321
1202,1607,POINT (128.1063542489516 35.12041556691279),정촌면,"[[128.10359407276894, 35.118175080798295], [128.10362732994597, 35.12268346099748], [128.10911457658494, 35.12265600934621], [128.10908101713042, 35.11814763370976], [128.10359407276894, 35.118175080798295]]",0.0,4.276923077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12041556691279,128.1063542489516
1203,1608,POINT (128.0686974234302 35.22880246461545),집현면,"[[128.06593455973666, 35.226561185705194], [128.0659658673358, 35.23106951541434], [128.0714604393659, 35.23104369981751], [128.071428827863, 35.22653537439327], [128.06593455973666, 35.226561185705194]]",0.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22880246461545,128.0686974234302
1204,1609,POINT (128.2161735101359 35.12883345696648),금곡면,"[[128.21341008123167, 35.12659551277148], [128.2134494010886, 35.13110378707595], [128.2189370905964, 35.13107135705541], [128.21889746836334, 35.12656308814043], [128.21341008123167, 35.12659551277148]]",11.0,1.632183908,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12883345696648,128.2161735101359
1205,1610,POINT (128.277007229508 35.17805182876872),사봉면,"[[128.2742404707164, 35.17581533252853], [128.27428322089506, 35.180323507808765], [128.27977414024429, 35.180288280597885], [128.2797310869724, 35.175780111168216], [128.2742404707164, 35.17581533252853]]",23.0,1.913793103,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17805182876872,128.277007229508
1206,1611,POINT (128.2166477943066 35.18293247155227),진성면,"[[128.213882496269, 35.18069458007221], [128.21392192104042, 35.18520281358013], [128.21941324430264, 35.185170318840115], [128.21937351634847, 35.18066209072869], [128.213882496269, 35.18069458007221]]",14.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18293247155227,128.2166477943066
1207,1614,POINT (128.0962024177696 35.23317858417371),집현면,"[[128.09343865660787, 35.23093794353942], [128.09347149100043, 35.235446248018995], [128.09896633121724, 35.23541918098969], [128.09893319286135, 35.23091088100245], [128.09343865660787, 35.23093794353942]]",34.0,2.517241379,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23317858417371,128.0962024177696
1208,1615,POINT (128.1299730937251 35.33670112233326),금곡면,"[[128.12720485014142, 35.334461337261466], [128.12723968574895, 35.338969536047394], [128.13274149038259, 35.338940863298326], [128.1327063492656, 35.334432669265], [128.12720485014142, 35.334461337261466]]",8.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.33670112233326,128.1299730937251
1209,1616,POINT (128.144763731807 35.12021733631084),정촌면,"[[128.14200252446844, 35.117977735882704], [128.14203789755294, 35.122486083275795], [128.14752509061017, 35.12245689291411], [128.14748941525994, 35.117948550372724], [128.14200252446844, 35.117977735882704]]",0.0,4.276923077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12021733631084,128.144763731807
1210,1617,POINT (128.0523669560729 35.25142044165369),명석면,"[[128.049603760832, 35.2491788012398], [128.0496341904777, 35.25368712661632], [128.05513030371816, 35.25366203838556], [128.05509956982658, 35.24915371717205], [128.049603760832, 35.2491788012398]]",41.0,1.79245283,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25142044165369,128.0523669560729
1211,1618,POINT (128.1510768867091 35.22387894894195),금산면,"[[128.14831195593683, 35.221639570408904], [128.14834781395933, 35.22614783489462], [128.15384196971954, 35.226118283465034], [128.15380580788556, 35.22161002388454], [128.14831195593683, 35.221639570408904]]",139.0,6.915492958,49.0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1.0,35.22387894894195,128.1510768867091
1212,1621,POINT (128.3096388638202 35.14627896431769),이반성면,"[[128.30687231952695, 35.14404319928372], [128.3069168190113, 35.14855136271442], [128.31240555983422, 35.14851468486792], [128.31236075774015, 35.144006527531154], [128.30687231952695, 35.14404319928372]]",24.0,1.630952381,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14627896431769,128.3096388638202
1213,1622,POINT (128.1571529397338 35.29598095416241),대곡면,"[[128.1543853619188, 35.29374176947401], [128.15442165245872, 35.29824997468596], [128.159920670328, 35.29822009470551], [128.15988407489723, 35.29371189444878], [128.1543853619188, 35.29374176947401]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.29598095416241,128.1571529397338
1214,1623,POINT (127.9474723231091 35.16619191473839),수곡면,"[[127.94471489627702, 35.163947803543586], [127.94473944120489, 35.16845626434366], [127.95022990166602, 35.16843598277762], [127.95020505374744, 35.163927525346644], [127.94471489627702, 35.163947803543586]]",85.0,0.932773109,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16619191473839,127.9474723231091
1215,1624,POINT (128.0307064653528 35.30111032047123),명석면,"[[128.02794215414198, 35.29886821336635], [128.02797143823219, 35.30337651771762], [128.03347092933095, 35.30335238389821], [128.0334413402449, 35.29884408354906], [128.02794215414198, 35.29886821336635]]",0.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.30111032047123,128.0307064653528
1216,1626,POINT (128.1559185438244 35.14270009723145),금곡면,"[[128.15315626612005, 35.140460770840264], [128.1531922837025, 35.14496909152613], [128.15868097316465, 35.14493937972096], [128.1586446529842, 35.14043106397204], [128.15315626612005, 35.140460770840264]]",0.0,4.13253012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14270009723145,128.1559185438244
1217,1627,POINT (127.9971868983601 35.21559181284535),명석면,"[[127.9944264323744, 35.213348876336795], [127.99445377087183, 35.21785726813121], [127.99994751645997, 35.21783470593496], [127.99991987424237, 35.21332631788609], [127.9944264323744, 35.213348876336795]]",32.0,1.79245283,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21559181284535,127.9971868983601
1218,1628,POINT (128.1780970565065 35.16962899909498),금곡면,"[[128.1753332567551, 35.167390205308415], [128.1753705343523, 35.17189848562426], [128.18086100810262, 35.171867748854716], [128.18082342751129, 35.167359473644346], [128.1753332567551, 35.167390205308415]]",35.0,4.13253012,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16962899909498,128.1780970565065
1219,1630,POINT (127.8982132343499 35.19792368842456),수곡면,"[[127.89545606937375, 35.19567846561366], [127.89547792127432, 35.20018693125416], [127.90097055126598, 35.20016886821588], [127.90094839589305, 35.19566040557477], [127.89545606937375, 35.19567846561366]]",42.0,0.932773109,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.19792368842456,127.8982132343499
1220,1631,POINT (128.2058994092853 35.21004634571722),진성면,"[[128.2031334696669, 35.20780822610322], [128.20317233982013, 35.21231644987824], [128.2086655010599, 35.212284421137035], [128.2086263273159, 35.20777620267931], [128.2031334696669, 35.20780822610322]]",44.0,1.607594937,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21004634571722,128.2058994092853
1221,1632,POINT (128.1286838278528 35.16989553010362),충무공동,"[[128.1259213555634, 35.167655594603694], [128.1259559061333, 35.17216391900894], [128.13144645196945, 35.17213542176175], [128.13141159838958, 35.16762710209001], [128.1259213555634, 35.167655594603694]]",401.0,39.8,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16989553010362,128.1286838278528
1222,1635,POINT (128.0913300034733 35.31886273941792),미천면,"[[128.08856342811112, 35.31662204634655], [128.08859609607603, 35.321130290817884], [128.09409673176032, 35.321103388555734], [128.09406375854545, 35.31659514854457], [128.08856342811112, 35.31662204634655]]",78.0,1.901639344,33.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.31886273941792,128.0913300034733
1223,1636,POINT (128.2389390125724 35.21886607423947),사봉면,"[[128.23617187612194, 35.21662872736717], [128.236212585866, 35.22113691180868], [128.2417063012573, 35.22110337677978], [128.24166528779938, 35.216595197904965], [128.23617187612194, 35.21662872736717]]",67.0,1.913793103,47.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.21886607423947,128.2389390125724
1224,1637,POINT (128.2493051207982 35.15117557146344),진성면,"[[128.24654003250924, 35.148938411608995], [128.24658121228913, 35.15344663594426], [128.25207036082188, 35.153412687052715], [128.25202887834192, 35.14890446835769], [128.24654003250924, 35.148938411608995]]",6.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15117557146344,128.2493051207982
1225,1638,POINT (128.1229184814659 35.13385717803074),정촌면,"[[128.12015739820933, 35.13161708348012], [128.12019158498117, 35.136125439699654], [128.12567971627965, 35.136097228817235], [128.12564522703386, 35.131588877285814], [128.12015739820933, 35.13161708348012]]",14.0,4.276923077,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13385717803074,128.1229184814659
1226,1639,POINT (128.0577085694061 35.22885359278285),집현면,"[[128.05494600269742, 35.22661206027874], [128.05497670248442, 35.23112039843352], [128.0604712883528, 35.23109508162001], [128.060440284659, 35.226586747667355], [128.05494600269742, 35.22661206027874]]",23.0,2.517241379,13.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.0,35.22885359278285,128.0577085694061
1227,1640,POINT (128.1126864491884 35.23309626750194),집현면,"[[128.10992224322752, 35.230856007775074], [128.10995598950515, 35.23536429865344], [128.11545080744128, 35.23533648334868], [128.11541675720522, 35.23082819708685], [128.10992224322752, 35.230856007775074]]",16.0,2.517241379,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23309626750194,128.1126864491884
1228,1641,POINT (128.2000969236293 35.17401232707732),금곡면,"[[128.19733237900869, 35.17177404557196], [128.197370877119, 35.17628230181931], [128.20286162013576, 35.17625056446647], [128.2028228189715, 35.17174231349047], [128.19733237900869, 35.17177404557196]]",0.0,4.13253012,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1.0,35.17401232707732,128.2000969236293
1229,1643,POINT (128.068980842505 35.26937727547205),집현면,"[[128.0662165785613, 35.26713603107521], [128.0662479487916, 35.2716443302784], [128.07174525899416, 35.271618476096485], [128.07171358425214, 35.26711018118238], [128.0662165785613, 35.26713603107521]]",33.0,2.517241379,16.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0.0,35.26937727547205,128.068980842505
1230,1644,POINT (128.1721988413882 35.12006829212391),금곡면,"[[128.16943689854222, 35.11782932493084], [128.16947378293762, 35.1223376476526], [128.1749609357085, 35.122307215389455], [128.17492374905632, 35.1177988977258], [128.16943689854222, 35.11782932493084]]",63.0,1.632183908,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12006829212391,128.1721988413882
1231,1645,POINT (128.0960705308536 35.21514534809643),장재동,"[[128.09330739192455, 35.212904691711444], [128.0933401971656, 35.21741300975451], [128.09883382193388, 35.21738596069165], [128.09880071299935, 35.21287764713897], [128.09330739192455, 35.212904691711444]]",66.0,10.35897436,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21514534809643,128.0960705308536
1232,1647,POINT (128.2985295723635 35.13282728395616),일반성면,"[[128.2957637892184, 35.13059125019992], [128.29580765424586, 35.13509943591936], [128.3012955071255, 35.13506327329132], [128.30125133968545, 35.13055509358127], [128.2957637892184, 35.13059125019992]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13282728395616,128.2985295723635
1233,1648,POINT (128.0467196879784 35.22890372346239),명석면,"[[128.04395741839264, 35.22666193744517], [128.04398751036152, 35.23117028388001], [128.0494821097982, 35.23114546585385], [128.0494517139195, 35.226637123538346], [128.04395741839264, 35.22666193744517]]",7.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22890372346239,128.0467196879784
1234,1650,POINT (128.100800952386 35.11142612039652),정촌면,"[[128.09804123317758, 35.10918549993494], [128.09807417344246, 35.11369389142903], [128.10356082297633, 35.11366669721182], [128.10352758056652, 35.1091583102382], [128.09804123317758, 35.10918549993494]]",148.0,4.276923077,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11142612039652,128.100800952386
1235,1653,POINT (128.140301418489 35.25098711773541),대곡면,"[[128.13753584804863, 35.24874750968371], [128.13757114543932, 35.25325576348279], [128.14306714136575, 35.253226681775345], [128.14303153975507, 35.24871843280185], [128.13753584804863, 35.24874750968371]]",21.0,2.068181818,6.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,35.25098711773541,128.140301418489
1236,1654,POINT (127.9974345589769 35.25616718514947),명석면,"[[127.99467269753765, 35.25392428069815], [127.99470009072687, 35.25843264204262], [128.0001965728335, 35.25841004611789], [128.00016887531658, 35.25390168852265], [127.99467269753765, 35.25392428069815]]",105.0,1.79245283,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25616718514947,127.9974345589769
1237,1657,POINT (128.1939556648564 35.09740304573241),금곡면,"[[128.19119391056518, 35.095164563962356], [128.19123196170497, 35.0996728831808], [128.19671757046225, 35.09964148352862], [128.1966792174084, 35.09513316953056], [128.19119391056518, 35.095164563962356]]",0.0,1.632183908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.09740304573241,128.1939556648564
1238,1658,POINT (127.9695631281782 35.18865098905589),대평면,"[[127.96680433441915, 35.1864073996107], [127.96683011991692, 35.19091582979189], [127.97232207383887, 35.19089453522773], [127.97229598501872, 35.186386108582894], [127.96680433441915, 35.1864073996107]]",16.0,2.740740741,9.0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1.0,35.18865098905589,127.9695631281782
1239,1659,POINT (128.0578629137767 35.25139523071464),명석면,"[[128.05509956982658, 35.24915371717205], [128.05513030371816, 35.25366203838556], [128.06062641013318, 35.25363670055462], [128.0605953719972, 35.2491283835455], [128.05509956982658, 35.24915371717205]]",28.0,1.79245283,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25139523071464,128.0578629137767
1240,1660,POINT (128.1627253131665 35.30496734039566),대곡면,"[[128.15995727388577, 35.30272829156203], [128.15999388557225, 35.307236485018144], [128.16549350529579, 35.30720634504903], [128.16545658858485, 35.30269815659067], [128.15995727388577, 35.30272829156203]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.30496734039566,128.1627253131665
1241,1661,POINT (128.1347001700258 35.23749128838435),집현면,"[[128.13193521560834, 35.23525154090122], [128.13197018547393, 35.23975980967025], [128.13746527677668, 35.23973099189783], [128.13743000289196, 35.23522272791141], [128.13193521560834, 35.23525154090122]]",73.0,2.517241379,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23749128838435,128.1347001700258
1242,1662,POINT (127.9750286899734 35.18412114520353),대평면,"[[127.97226990199135, 35.18187767855841], [127.97229598501872, 35.186386108582894], [127.97778762982558, 35.18636456856176], [127.97776124354446, 35.18185614211458], [127.97226990199135, 35.18187767855841]]",17.0,2.740740741,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18412114520353,127.9750286899734
1243,1663,POINT (128.1009002594739 35.12495127286697),정촌면,"[[128.09814007592095, 35.12271066425712], [128.0981730381378, 35.12721904559075], [128.10366059450905, 35.12719183780916], [128.10362732994597, 35.12268346099748], [128.09814007592095, 35.12271066425712]]",2529.0,4.276923077,251.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12495127286697,128.1009002594739
1244,1664,POINT (128.2000582782827 35.16950407176272),금곡면,"[[128.1972938894462, 35.16726578592595], [128.19733237900869, 35.17177404557196], [128.2028228189715, 35.17174231349047], [128.20278402642234, 35.16723405911523], [128.1972938894462, 35.16726578592595]]",48.0,4.13253012,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16950407176272,128.2000582782827
1245,1666,POINT (128.2601573290213 35.13758253628055),진성면,"[[128.2573924150874, 35.135345617035014], [128.25743417243885, 35.13985384026053], [128.26292239459318, 35.13981941124145], [128.26288033474725, 35.135311193736925], [128.2573924150874, 35.135345617035014]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13758253628055,128.2601573290213
1246,1667,POINT (128.2221389615652 35.18289985504827),진성면,"[[128.21937351634847, 35.18066209072869], [128.21941324430264, 35.185170318840115], [128.22490455874214, 35.185137575155075], [128.22486452760717, 35.180629352481496], [128.21937351634847, 35.18066209072869]]",30.0,1.607594937,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18289985504827,128.2221389615652
1247,1668,POINT (128.309906947102 35.17332786525005),이반성면,"[[128.307139464711, 35.17109212871455], [128.30718402352184, 35.175600271682505], [128.31267458141468, 35.17556355725851], [128.31262971959077, 35.17105542038846], [128.307139464711, 35.17109212871455]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17332786525005,128.309906947102
