읍면동,경로당명,도로명주소,신고일자,대지면적,건물면적,기준일자,위도,경도
평거동,샛터경로당,"경상남도 진주시 진양호로239번길 12-10,1층2층(평거동)",2000-04-12,78,82.36,2023-05-01,35.1762115,128.061161
평거동,신안주공3차A경로당,"경상남도 진주시 석갑로 58,3층(신안동,주공3차A)",1998-07-24,113.79,113.79,2023-05-01,35.1774362,128.0656351
평거동,신안주공1차A경로당,"경상남도 진주시 신안들말길 17(신안동,주공1차)",1999-11-26,130.5,130.5,2023-05-01,35.1775515,128.0690591
평거동,신안주공2차A경로당,"경상남도 진주시 신안들말길 47(신안동,주공2차A)",1997-03-03,80.15,80.15,2023-05-01,35.1787752,128.0666096
평거동,신안주공2차A 할머니경로당,"경상남도 진주시 신안들말길 47,2층(신안동,주공2차A)",1998-02-04,55.6,55.6,2023-05-01,35.1787752,128.0666096
평거동,신흥경로당,경상남도 진주시 석갑로89번길 3-4(신안동),1989-09-10,270,114.96,2023-05-01,35.1780731,128.0615206
평거동,평거주공1차A경로당,"경상남도 진주시 진양호로185번길 7(평거동,주공1차A)",1995-06-22,49,48.6,2023-05-01,35.1718906,128.0575222
평거동,평거하우스토리경로당,"경상남도 진주시 진양호로239번길 13(평거동,평거하우스토리)",2013-03-11,83.83,83.83,2023-05-01,35.1754533,128.0600979
평거동,평거휴먼시아3단지경로당,"경상남도 진주시 새평거로 111(평거동,평거휴먼시아3단지)",2012-05-07,148.99,148.99,2023-05-01,35.1738147,128.0654304
평거동,한보하이타운경로당,"경상남도 진주시 순환로553번길 7,3층(평거동,한보하이타운)",2006-12-06,51,50.48,2023-05-01,35.1726332,128.05928
평거동,엘크루경로당,경상남도 진주시  새평거로 112,2018-04-06,113.86,113.86,2023-05-01,35.1691931,128.0603288
신안동,신안경로당,경상남도 진주시 신안로126번길 12(신안동),2000-12-12,225.2,91.07,2023-05-01,35.1886013,128.0696981
신안동,신안1차흥한타운경로당,"경상남도 진주시 진양호로328번길 4,지하1층(신안동,신안1차흥한타운)",2002-07-09,59.73,59.73,2023-05-01,35.1815082,128.0674026
신안동,천수경로당,경상남도 진주시 남강로543번길 25-1(신안동),2006-01-17,94.6,55.53,2023-05-01,35.1871791,128.072309
신안동,평거1차현대A경로당,"경상남도 진주시 평거로115번길 5(신안동,평거1차현대A)",1994-09-02,127.8,127.8,2023-05-01,35.1800083,128.0678647
신안동,평거2차현대A경로당,"경상남도 진주시 신안들말길 58(신안동,평거2차현대A)",2013-12-16,33.6,33.6,2023-05-01,35.1805972,128.0666846
신안동,한보타워경로당,"경상남도 진주시 남강로491번길 12,2층(신안동,한보타워맨션)",1992-08-04,65.1,65.1,2023-05-01,35.1825638,128.0725965
신안동,한주파크경로당,"경상남도 진주시 남강로 479(신안동,한주파크맨션)",2000-07-11,23.5,23.5,2023-05-01,35.1821328,128.0689783
신안동,현대A경로당,"경상남도 진주시 천수로 315(신안동,현대A)",1992-08-04,108,108,2023-05-01,35.1841011,128.0718193
신안동,흥한2차A경로당,"경상남도 진주시 평거로139번길 11-3(신안동,신안흥한타운2차)",1995-07-22,35.91,35.91,2023-05-01,35.1810361,128.0685969
이현동,각한경로당,경상남도 진주시 나불로100번길 13(유곡동),2000-07-31,327,75.54,2023-05-01,35.2063376,128.0561823
이현동,나부리경로당,경상남도 진주시 나불로 178-1(유곡동),2011-10-04,53,27.98,2023-05-01,35.2108094,128.0497996
이현동,덕산A경로당,"경상남도 진주시 서장대로178번길 17(이현동,진주덕산A)",1995-10-19,84.96,84.96,2023-05-01,35.1875735,128.0587937
이현동,면호실경로당,경상남도 진주시 나불로21번길 130(이현동),1994-03-08,274,91,2023-05-01,35.2026291,128.0449145
이현동,버드골경로당,경상남도 진주시 진주대로1310번길 9(유곡동),1995-10-19,219.51,104.39,2023-05-01,35.1951128,128.0600759
이현동,유곡경로당,경상남도 진주시 유곡죽전길 26(유곡동),1989-05-13,102,79.85,2023-05-01,35.1953063,128.0675209
이현동,유곡한보A경로당,"경상남도 진주시 진주대로 1278(유곡동,유곡한보A)",2000-08-23,21.5,21.5,2023-05-01,35.1941905,128.0630755
이현동,유현경로당,경상남도 진주시 나불로8번길 48(유곡동),1994-12-30,69,73.44,2023-05-01,35.2010493,128.056014
이현동,이현A경로당,"경상남도 진주시 서장대로 235(이현동,주공A)",1989-05-13,141.9,141.9,2023-05-01,35.1920226,128.0582664
이현동,이현남동경로당,경상남도 진주시 숙호산로 58-5(이현동),1989-05-13,157,94.75,2023-05-01,35.1864676,128.061392
이현동,이현북동경로당,경상남도 진주시 이현두곡길 53-3(이현동),1989-05-13,641,329.4,2023-05-01,35.1931457,128.0515737
이현동,이현웰가경로당,"경상남도 진주시 진주대로 1317(이현동,이현하이클래스웰가)",2009-03-26,160.96,160.96,2023-05-01,35.1939114,128.0573317
이현동,촉석경로당,경상남도 진주시 평거로264번길 16-1(이현동),2008-05-26,151.1,119.8,2023-05-01,35.1910237,128.0645726
판문동,국민주택경로당,"경상남도 진주시 진양호로97번길 20(평거동,국민주택A)",1999-11-16,36,36,2023-05-01,35.168919,128.0506206
판문동,더퀸즈웰가아파트경로당,"경상남도 진주시 새평거로 25(평거동, 더퀸즈웰가@)",2016-05-27,225.83,225.83,2023-05-01,35.1665481,128.051802
판문동,벽산동신2A경로당,"경상남도 진주시 진양호로125번길 22-12(평거동,벽산동신A)",2001-07-13,52,51.75,2023-05-01,35.1709504,128.0526927
판문동,상촌복지경로당,경상남도 진주시 판문로406번길 9-1(판문동),2001-01-12,116,68.31,2023-05-01,35.2029696,128.0339522
판문동,조라골경로당,"경상남도 진주시 진양호로125번길 27,평거제1어린이공원내(평거동)",2005-06-28,1500.7,74.88,2023-05-01,35.1700806,128.0517598
판문동,중촌복지경로당,경상남도 진주시 판문로358번길 4-1(판문동),2005-10-07,162,85.23,2023-05-01,35.1976722,128.034578
판문동,진주평거5단지경로당,"경상남도 진주시 새평거로 70(평거동,엘에이치5단지)",2013-01-29,152.98,152.98,2023-05-01,35.1666398,128.0563549
판문동,판문남동경로당,경상남도 진주시 판문로 55(판문동),1989-05-13,516,98.82,2023-05-01,35.1722283,128.0433871
판문동,판문북동경로당,경상남도 진주시 판문로322번길 4(판문동),1989-05-13,650.48,85.69,2023-05-01,35.1948388,128.0354871
판문동,판문새동네경로당,경상남도 진주시 진양호로79번길 12(판문동),1999-02-20,99,49.91,2023-05-01,35.1679669,128.04806
판문동,판문샛터경로당,경상남도 진주시 판문로229번길 11(판문동),2000-03-21,149,84.01,2023-05-01,35.1867369,128.037764
판문동,판문오동경로당,경상남도 진주시 판문오동길 55-11(판문동),2015-01-29,263,86.76,2023-05-01,35.1719151,128.0412111
판문동,판문현대A경로당,"경상남도 진주시 진양호로51번길 6-7(판문동,현대A)",1999-12-31,40.7,40.7,2023-05-01,35.1680936,128.0461477
판문동,평거본동경로당,경상남도 진주시 진양호로143번길 10(평거동),1989-05-13,132,143.01,2023-05-01,35.1697082,128.0546223
판문동,평거엠코경로당,"경상남도 진주시 새평거로 30, 104동 1층 실버타운(평거동,엠코타운더프라하)",2014-12-05,248.23,248.23,2023-05-01,35.1650747,128.0523266
판문동,평거한보타운경로당,"경상남도 진주시 진양호로97번길 19-6(평거동,한보타운)",1994-11-29,37.12,37.12,2023-05-01,35.1694188,128.0498105
판문동,평거휴먼시아4단지경로당,"경상남도 진주시 새평거로 75(평거동,평거휴먼시아4단지)",2012-05-18,150.67,97.37,2023-05-01,35.1679312,128.0552975
판문동,하영무지개경로당,"경상남도 진주시 진양호로 153(평거동,하영무지개맨션)",1998-12-24,35,34.56,2023-05-01,35.1918767,128.0896136
판문동,하영그린경로당,"경상남도 진주시 진양호로97번길 8-3(평거동,하영그린맨션)",1998-09-19,38.64,38.64,2023-05-01,35.1680092,128.051005
가호동,가좌3주공A경로당,"경상남도 진주시 진주대로568번길 14 (가좌동,가좌3주공A)",2006-04-04,94.2,94.2,2023-05-01,35.1568923,128.1097297
가호동,가좌A(가좌주공2A)경로당,"경상남도 진주시 가호로 26(가좌동,가좌주공2A)",1994-05-04,96.81,96.81,2023-05-01,35.1568175,128.1104825
가호동,가좌그린빌경로당,"경상남도 진주시 내동로348번길 10(가좌동,가좌그린빌)",2006-07-07,169.6,169.6,2023-05-01,35.1487072,128.1014558
가호동,가좌복지관경로당,"경상남도 진주시 가호로 26(가좌동, 가좌주공A)",1996-05-29,98,98,2023-05-01,35.1568175,128.1104825
가호동,가좌올리움경로당,"경상남도 진주시 가호로 17-10(가좌동,가좌올리움A)",2013-04-19,70.37,70.37,2023-05-01,35.16453,128.107584
가호동,가호경로당,경상남도 진주시 진주대로 653(가좌동),1989-05-13,313,94.5,2023-05-01,35.1619838,128.1071461
가호동,가호동삼성A경로당,"경상남도 진주시 동부로 43번길 10-13(호탄동, 삼성아파트)",2015-01-26,71.58,71.58,2023-05-01,35.1626198,128.1133643
가호동,가호에일린의뜰경로당,"경상남도 진주시 강변길 31(가좌동,가호에일린의뜰)",2013-01-29,122.98,122.98,2023-05-01,35.1653798,128.1090741
가호동,대경빌라트경로당,"경상남도 진주시 가호로 79(호탄동,대경빌라트)",2002-12-02,102.69,102.69,2023-05-01,35.1646777,128.1138431
가호동,대동아파트경로당,"경상남도 진주시 가호로44번길 7(호탄동,대동A)",2004-03-05,204.7,204.7,2023-05-01,35.1626584,128.11221
가호동,주개경로당,"경상남도 진주시 진주대로404번길 20-21,2층(가좌동)",2008-06-05,560.1,141.6,2023-05-01,35.1446884,128.1026794
가호동,호탄경로당,경상남도 진주시 동부로 89(호탄동),2008-04-23,119.9,35.5,2023-05-01,35.1654942,128.126308
충무공동,경남혁신도시LH1단지경로당,"경상남도 진주시 사들로 157((충무공동,혁신도시LH아파트1단지)",2014-05-01,120.43,120.43,2023-05-01,35.1819911,128.1477374
충무공동,경남혁신도시LH4단지경로당,"경상남도 진주시 사들로 126(충무공동,혁신도시LH아파트 4단지)",2014-09-22,146.4,146.4,2023-05-01,35.1785627,128.1496959
충무공동,경남혁신도시LH5단지경로당,"경상남도 진주시 충의로 67(충무공동,혁신도시LH아파트 5단지)",2016-07-22,164.17,164.17,2023-05-01,35.1785264,128.1522886
충무공동,한림풀에버아파트경로당,"경상남도 진주시 소호로 39(충무공동, 한림풀에버A)",2016-10-18,271.9579,271.9579,2023-05-01,35.1716578,128.1333384
충무공동,혁신도시LH아파트8단지경로당,"경상남도 진주시  사들로 35 (충무공동, 경남혁신도시LH8단지@)",2017-11-30,139.51,139.51,2023-05-01,35.1719908,128.1464677
